id_order_detail;id_order;id_order_invoice;id_warehouse;id_shop;product_id;product_attribute_id;product_name;product_quantity;product_quantity_in_stock;product_quantity_refunded;product_quantity_return;product_quantity_reinjected;product_price;reduction_percent;reduction_amount;reduction_amount_tax_incl;reduction_amount_tax_excl;group_reduction;product_quantity_discount;product_ean13;product_upc;product_reference;product_supplier_reference;product_weight;tax_computation_method;tax_name;tax_rate;ecotax;ecotax_tax_rate;discount_quantity_applied;download_hash;download_nb;download_deadline;total_price_tax_incl;total_price_tax_excl;unit_price_tax_incl;unit_price_tax_excl;total_shipping_price_tax_incl;total_shipping_price_tax_excl;purchase_supplier_price;original_product_price;
"3880";"2384";"2167";"0";"1";"2216";"0";"LISALGIL 500 MG - CAJA X 10 COMPRIMIDOS ANALGÉSICO";"1";"1";"0";"0";"0";"11800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703381003242";"111443";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"11800.000000";"11800.000000";"11800.000000";"11800.000000";"0.000000";"0.000000";"9810.000000";"11800.000000";
"3881";"2384";"2167";"0";"1";"2285";"0";"DICLOFENACO SÓDICO 75 MG/3 ML X 10 AMPOLLAS";"1";"1";"0";"0";"0";"2000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707236127589";"822225";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"2000.000000";"2000.000000";"2000.000000";"2000.000000";"0.000000";"0.000000";"1608.080808";"2000.000000";
"3882";"2384";"2167";"0";"1";"2661";"0";"ACICLOVIR GENFAR 800 MG X 10 TABLETAS";"1";"1";"0";"0";"0";"7500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702605100132";"383323";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"7500.000000";"7500.000000";"7500.000000";"7500.000000";"0.000000";"0.000000";"6242.060606";"7500.000000";
"3883";"2384";"2167";"0";"1";"2731";"0";"LISALGIL INYECTABLE 2 G / 5 ML X 3 AMPOLLAS ANALGÉSICO";"1";"1";"0";"0";"0";"21300.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703381003150";"93031";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"21300.000000";"21300.000000";"21300.000000";"21300.000000";"0.000000";"0.000000";"17715.150000";"21300.000000";
"3884";"2384";"2167";"0";"1";"3051";"0";"AMOXICILINA 500 MG - 60 CAPS";"1";"1";"0";"0";"0";"9000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702057070502";"10005589";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"9000.000000";"9000.000000";"9000.000000";"9000.000000";"0.000000";"0.000000";"7424.900000";"9000.000000";
"3885";"2384";"2167";"0";"1";"3266";"0";"JERINGA AGUJA 21X15 20 ML";"5";"5";"0";"0";"0";"344.827586";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707228361809";"765834";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"2000.000000";"1724.150000";"400.000000";"344.830000";"0.000000";"0.000000";"267.241379";"344.827586";
"3886";"2385";"0";"0";"1";"7";"0";"LIVERBYL JARABE X 120 ML LIMPIADOR DEL HÍGADO";"1";"1";"0";"0";"0";"12500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707016404428";"10010519";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"12500.000000";"12500.000000";"12500.000000";"12500.000000";"0.000000";"0.000000";"11784.220000";"12500.000000";
"3887";"2385";"0";"0";"1";"7129";"0";"BELLY CRAN CAJA X 30 TABLETAS - SUPLEMENTO DIETARIO";"1";"1";"0";"0";"0";"36982.758620";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702207300138";"10010813";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"42900.000000";"36982.760000";"42900.000000";"36982.760000";"0.000000";"0.000000";"32897.844830";"36982.758620";
"3888";"2385";"0";"0";"1";"12106";"0";"SAFORELLE FEM FRASCO X 100 ML – ZONA ÍNTIMA";"1";"1";"0";"0";"0";"31293.103450";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7709990421910";"896366";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"36300.000000";"31293.100000";"36300.000000";"31293.100000";"0.000000";"0.000000";"26068.965520";"31293.103450";
"3889";"2385";"0";"0";"1";"15090";"0";"CANESTEN CREMA TUBO X 20 G";"1";"1";"0";"0";"0";"7800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702123007258";"955534";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"7800.000000";"7800.000000";"7800.000000";"7800.000000";"0.000000";"0.000000";"6480.000000";"7800.000000";
"3890";"2386";"2168";"0";"1";"7";"0";"LIVERBYL JARABE X 120 ML LIMPIADOR DEL HÍGADO";"1";"1";"0";"0";"0";"12500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707016404428";"10010519";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"12500.000000";"12500.000000";"12500.000000";"12500.000000";"0.000000";"0.000000";"11784.220000";"12500.000000";
"3891";"2386";"2168";"0";"1";"7129";"0";"BELLY CRAN CAJA X 30 TABLETAS - SUPLEMENTO DIETARIO";"1";"1";"0";"0";"0";"36982.758620";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702207300138";"10010813";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"42900.000000";"36982.760000";"42900.000000";"36982.760000";"0.000000";"0.000000";"32897.844830";"36982.758620";
"3892";"2386";"2168";"0";"1";"12106";"0";"SAFORELLE FEM FRASCO X 100 ML – ZONA ÍNTIMA";"1";"1";"0";"0";"0";"31293.103450";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7709990421910";"896366";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"36300.000000";"31293.100000";"36300.000000";"31293.100000";"0.000000";"0.000000";"26068.965520";"31293.103450";
"3893";"2386";"2168";"0";"1";"15090";"0";"CANESTEN CREMA TUBO X 20 G";"1";"1";"0";"0";"0";"7800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702123007258";"955534";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"7800.000000";"7800.000000";"7800.000000";"7800.000000";"0.000000";"0.000000";"6480.000000";"7800.000000";
"3894";"2387";"2169";"0";"1";"5428";"0";"CREMA PARA PEINAR JOHNSON'S BABY - 200 ML ";"2";"2";"0";"0";"0";"8534.482759";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702031878452";"30002896";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"19800.000000";"17068.960000";"9900.000000";"8534.480000";"0.000000";"0.000000";"7058.422414";"8534.482759";
"3895";"2387";"2169";"0";"1";"5773";"0";"PELZINC SHAMPOO - 120 ML";"1";"1";"0";"0";"0";"26637.931030";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707173600237";"10006852";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"30900.000000";"26637.930000";"30900.000000";"26637.930000";"0.000000";"0.000000";"22149.836210";"26637.931030";
"3896";"2388";"2171";"0";"1";"66";"0";"DOLOLED CALÉNDULA 150 MG  X 30 TABLETAS";"2";"2";"0";"0";"0";"8400.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707016404565";"928990";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"16800.000000";"16800.000000";"8400.000000";"8400.000000";"0.000000";"0.000000";"7546.464646";"8400.000000";
"3897";"2389";"2172";"0";"1";"8314";"0";"DUPHALAC 66.7 G CAJA X 10 SOBRES 100 ML";"1";"1";"0";"0";"0";"33500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703186029454";"865753";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"33500.000000";"33500.000000";"33500.000000";"33500.000000";"0.000000";"0.000000";"27900.000000";"33500.000000";
"3898";"2390";"2173";"0";"1";"5715";"0";"COREGA ULTRA TUBO X 20 G";"1";"1";"0";"0";"0";"10775.862070";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7794640660627";"30010089";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"12500.000000";"10775.860000";"12500.000000";"10775.860000";"0.000000";"0.000000";"8933.620690";"10775.862070";
"3899";"2391";"2174";"0";"1";"15227";"0";"JARIT 200 MG FRASCO X 30 CÁPSULAS – HORMONA";"1";"1";"0";"0";"0";"105900.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703153028206";"931458";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"105900.000000";"105900.000000";"105900.000000";"105900.000000";"0.000000";"0.000000";"88229.292930";"105900.000000";
"3900";"2392";"2175";"0";"1";"2373";"0";"ROXICAINA 1% - FRASCO X 50 ML";"20";"20";"0";"0";"0";"3400.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7704588000270";"107872";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"68000.000000";"68000.000000";"3400.000000";"3400.000000";"0.000000";"0.000000";"2783.840000";"3400.000000";
"3901";"2392";"2175";"0";"1";"2924";"0";"ROXICAINA INYECTABLE 2% - FRASCO X 50 ML OTITIS";"10";"10";"0";"0";"0";"3100.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7704588000331";"110117";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"31000.000000";"31000.000000";"3100.000000";"3100.000000";"0.000000";"0.000000";"2520.000000";"3100.000000";
"3902";"2393";"2176";"0";"1";"6794";"0";"COREGA TABS - 24 TABLETAS";"1";"1";"0";"0";"0";"10086.206900";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7794640661242";"30010045";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"11700.000000";"10086.210000";"11700.000000";"10086.210000";"0.000000";"0.000000";"8393.965517";"10086.206900";
"3903";"2394";"2178";"0";"1";"398";"0";"VEDIPAL 450 MG / 50 MG - 30 COMPRIMIDOS VENA VARICOSA";"1";"1";"0";"0";"0";"76800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7730979091206";"1648778";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"76800.000000";"76800.000000";"76800.000000";"76800.000000";"0.000000";"0.000000";"73170.000000";"76800.000000";
"3904";"2395";"2179";"0";"1";"668";"0";"SEGREGAM 40 MG CAJA X 14 COMPRIMIDOS";"2";"2";"0";"0";"0";"93700.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707204490851";"1179592";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"187400.000000";"187400.000000";"93700.000000";"93700.000000";"0.000000";"0.000000";"78030.000000";"93700.000000";
"3905";"2396";"2180";"0";"1";"6572";"0";"CIRUELAX II COMPRIMIDOS - 60 UNIDADES";"1";"1";"0";"0";"0";"14396.551720";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7803510000606";"30000636";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"16700.000000";"14396.550000";"16700.000000";"14396.550000";"0.000000";"0.000000";"13067.146550";"14396.551720";
"3906";"2397";"2181";"0";"1";"1613";"0";"CYTIL V 200 MCG CAJA X 2 TABLETAS";"1";"1";"0";"0";"0";"27400.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702057010850";"776800";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"27400.000000";"27400.000000";"27400.000000";"27400.000000";"0.000000";"0.000000";"22770.000000";"27400.000000";
"3907";"2398";"2182";"0";"1";"2214";"0";"WINADEINE F 500MG / 30MG X 10 TABLETAS";"2";"2";"0";"0";"0";"20100.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7706263004023";"60269";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"40200.000000";"40200.000000";"20100.000000";"20100.000000";"0.000000";"0.000000";"19170.000000";"20100.000000";
"3908";"2398";"2182";"0";"1";"4660";"0";"ANEMIDOX - CAJA X 20 CÁPSULAS ANEMIA";"1";"1";"0";"0";"0";"41400.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702418000018";"47582";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"41400.000000";"41400.000000";"41400.000000";"41400.000000";"0.000000";"0.000000";"39479.150000";"41400.000000";
"3909";"2398";"2182";"0";"1";"4808";"0";"CEFABAY 500 MG  X 30 CÁPSULAS";"1";"1";"0";"0";"0";"57100.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7415100400262";"1637995";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"57100.000000";"57100.000000";"57100.000000";"57100.000000";"0.000000";"0.000000";"47520.000000";"57100.000000";
"3910";"2398";"2182";"0";"1";"8173";"0";"BIPROFENID 150 MG X 10 COMPRIMIDOS ";"1";"1";"0";"0";"0";"45500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7891058001100";"1225099";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"45500.000000";"45500.000000";"45500.000000";"45500.000000";"0.000000";"0.000000";"41310.000000";"45500.000000";
"3911";"2399";"2183";"0";"1";"8204";"0";"PATALER  OLOPATADINA 0.2% SOLUCIÓN OFTÁLMICA X 5 ML";"1";"1";"0";"0";"0";"64800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707372300037";"7707372300037";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"64800.000000";"64800.000000";"64800.000000";"64800.000000";"0.000000";"0.000000";"54000.000000";"64800.000000";
"3912";"2399";"2183";"0";"1";"8205";"0";"LABSOFT 0.5% LUBRICANTE GOTERO X 15 ML - LÁGRIMAS";"1";"1";"0";"0";"0";"32300.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"7707372340019";"";"7707372340019";"7707372340013";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"32300.000000";"32300.000000";"32300.000000";"32300.000000";"0.000000";"0.000000";"26880.000000";"32300.000000";
"3913";"2400";"2184";"0";"1";"10694";"0";"LEVOFLOXACINA 500 MG X 7 TABLETAS RECUBIERTAS";"1";"1";"0";"0";"0";"14900.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703038067030";"10010511";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"14900.000000";"14900.000000";"14900.000000";"14900.000000";"0.000000";"0.000000";"12344.300000";"14900.000000";
"3914";"2401";"2185";"0";"1";"1134";"0";"ARCOXIA 90 MG CAJA X 14 TABLETAS - ARTRITIS";"1";"1";"0";"0";"0";"57000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7501326048767";"1430996";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"57000.000000";"57000.000000";"57000.000000";"57000.000000";"0.000000";"0.000000";"51750.000000";"57000.000000";
"3915";"2402";"2186";"0";"1";"5384";"0";"CREMA PARA PEINAR SEDAL RIZOS - 300 ML ";"1";"1";"0";"0";"0";"6379.310345";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7501056340131";"30004640";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"7400.000000";"6379.310000";"7400.000000";"6379.310000";"0.000000";"0.000000";"5253.887931";"6379.310345";
"3916";"2402";"2186";"0";"1";"10673";"0";"CREMA DOVE NUTRICIÓN ESENCIAL FRASCO X 1000 ML";"1";"1";"0";"0";"0";"17068.965520";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7501056346133";"30010499";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"19800.000000";"17068.970000";"19800.000000";"17068.970000";"0.000000";"0.000000";"14200.040000";"17068.965520";
"3917";"2403";"2187";"0";"1";"3697";"0";"BETHENE 100 G";"1";"1";"0";"0";"0";"20517.241380";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702092421970";"10004726";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"23800.000000";"20517.240000";"23800.000000";"20517.240000";"0.000000";"0.000000";"18606.896550";"20517.241380";
"3918";"2403";"2187";"0";"1";"3955";"0";"CICATRICURE REAFIRMANTE - 400 ML";"1";"1";"0";"0";"0";"10775.862070";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"650240014598";"30011165";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"12500.000000";"10775.860000";"12500.000000";"10775.860000";"0.000000";"0.000000";"8957.844828";"10775.862070";
"3919";"2403";"2187";"0";"1";"5514";"0";"CEPILLO DENTAL X 2 UNIDADES + CREMA COLGATE TOTAL 12 X 75 ML";"1";"1";"0";"0";"0";"8275.862069";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702010631450";"30010050";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"9600.000000";"8275.860000";"9600.000000";"8275.860000";"0.000000";"0.000000";"6839.568966";"8275.862069";
"3920";"2404";"2188";"0";"1";"14602";"0";"FREX CLEAN T FRASCO X 80 ML – OJOS";"1";"1";"0";"0";"0";"57758.620690";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"770729095129";"1630083";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"67000.000000";"57758.620000";"67000.000000";"57758.620000";"0.000000";"0.000000";"48103.448280";"57758.620690";
"3921";"2405";"2189";"0";"1";"8657";"0";"PREVENTIA FIBRA GOMAS SABOR A CEREZA UVA Y MORA X 60 UND";"1";"1";"0";"0";"0";"18793.103450";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703153027759";"930033";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"21800.000000";"18793.100000";"21800.000000";"18793.100000";"0.000000";"0.000000";"15634.012540";"18793.103450";
"3922";"2406";"0";"0";"1";"3612";"0";"SAVITAL EMBRIÓN DE PATO Y SÁBILA - 275 ML";"1";"1";"0";"0";"0";"5517.241379";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702354031374";"30007947";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"6400.000000";"5517.240000";"6400.000000";"5517.240000";"0.000000";"0.000000";"4585.344828";"5517.241379";
"3923";"2406";"0";"0";"1";"3925";"0";"DESODORANTE AXE SECO ROLLON - 50 ML";"2";"2";"0";"0";"0";"5603.448276";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"78924574";"30004719";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"13000.000000";"11206.900000";"6500.000000";"5603.450000";"0.000000";"0.000000";"4599.974138";"5603.448276";
"3924";"2406";"0";"0";"1";"4057";"0";"PRESERVATIVO PIEL AFRODISIACO - 3 UNI";"2";"2";"0";"0";"0";"3900.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703689031183";"30011648";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"7800.000000";"7800.000000";"3900.000000";"3900.000000";"0.000000";"0.000000";"3196.720000";"3900.000000";
"3925";"2406";"0";"0";"1";"4202";"0";"CEPILLO COLGATE 360 SENSITIVE - 1 UNIDAD ";"2";"2";"0";"0";"0";"8620.689655";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702010130342";"30007694";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"20000.000000";"17241.380000";"10000.000000";"8620.690000";"0.000000";"0.000000";"7165.646552";"8620.689655";
"3926";"2406";"0";"0";"1";"5424";"0";"PANTENE PRO-V LISO EXTREMO - 400 ML";"1";"1";"0";"0";"0";"9482.758621";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7501001165246";"30002672";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"11000.000000";"9482.760000";"11000.000000";"9482.760000";"0.000000";"0.000000";"7879.267241";"9482.758621";
"3927";"2406";"0";"0";"1";"5596";"0";"COLGATE TRIPLE ACCIÓN - TUBO X 150 ML";"2";"2";"0";"0";"0";"5000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7509546000350";"30009530";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"11600.000000";"10000.000000";"5800.000000";"5000.000000";"0.000000";"0.000000";"4128.362069";"5000.000000";
"3928";"2406";"0";"0";"1";"5795";"0";"PANTENE PRO-V CONTROL CAÍDA X 400 ML";"1";"1";"0";"0";"0";"9482.758621";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7501001303464";"30002675";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"11000.000000";"9482.760000";"11000.000000";"9482.760000";"0.000000";"0.000000";"7879.267241";"9482.758621";
"3929";"2406";"0";"0";"1";"5959";"0";"DELINEADOR LÍQUIDO VOGUE DE OJOS COLOR CAFE-NEGRO";"3";"3";"0";"0";"0";"3448.275862";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702433239110";"30008709";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"12000.000000";"10344.840000";"4000.000000";"3448.280000";"0.000000";"0.000000";"2869.655172";"3448.275862";
"3930";"2406";"0";"0";"1";"6614";"0";"DESODORANTE DEO PIES XTREM - 260 ML";"2";"2";"0";"0";"0";"9482.758621";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702113011937";"30003663";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"22000.000000";"18965.520000";"11000.000000";"9482.760000";"0.000000";"0.000000";"7899.741379";"9482.758621";
"3931";"2406";"0";"0";"1";"6731";"0";"NOSOTRAS DIARIOS PROTECTOR  LARGOS X 80 UND";"1";"1";"0";"0";"0";"10431.034480";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702027044090";"929867";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"12100.000000";"10431.030000";"12100.000000";"10431.030000";"0.000000";"0.000000";"8644.200627";"10431.034480";
"3932";"2406";"0";"0";"1";"6957";"0";"PESTAÑINA LASH MAKER COLOR NEGRO - 2 UNIDADES";"1";"1";"0";"0";"0";"14827.586210";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702044163408";"30005826";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"17200.000000";"14827.590000";"17200.000000";"14827.590000";"0.000000";"0.000000";"12291.379310";"14827.586210";
"3933";"2406";"0";"0";"1";"7036";"0";"NOSOTRAS INVISIBLE RAPIGEL 2X1 - X 10";"2";"2";"0";"0";"0";"6637.931034";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702027424106";"928354";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"15400.000000";"13275.860000";"7700.000000";"6637.930000";"0.000000";"0.000000";"5518.112156";"6637.931034";
"3934";"2407";"2190";"0";"1";"3734";"0";"CREMA CONCHA DE NÁCAR - 32 G";"1";"1";"0";"0";"0";"3620.689655";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703752080148";"30003234";"0.000000";"2";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"4200.000000";"3620.690000";"4200.000000";"3620.690000";"0.000000";"0.000000";"2987.637931";"3620.689655";
"3935";"2407";"2190";"0";"1";"4971";"0";"OTOGLICAR GOTAS ÓTICAS X 30 ML";"1";"1";"0";"0";"0";"2300.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707210530169";"218415";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"2300.000000";"2300.000000";"2300.000000";"2300.000000";"0.000000";"0.000000";"1849.777778";"2300.000000";
"3936";"2407";"2190";"0";"1";"6402";"0";"NORAVER G GRIPA - 8 CÁPSULAS";"1";"1";"0";"0";"0";"7700.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702057165338";"1488585";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"7700.000000";"7700.000000";"7700.000000";"7700.000000";"0.000000";"0.000000";"6390.000000";"7700.000000";
"3937";"2408";"2191";"0";"1";"1661";"0";"ALEVIAN DUO 100 MG / 300 MG X 32 CÁPSULAS";"1";"1";"0";"0";"0";"187600.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7501092720560";"765554";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"187600.000000";"187600.000000";"187600.000000";"187600.000000";"0.000000";"0.000000";"156330.000000";"187600.000000";
