id_order;reference;id_shop_group;id_shop;id_carrier;id_lang;id_customer;id_cart;id_currency;id_address_delivery;id_address_invoice;current_state;secure_key;payment;conversion_rate;module;recyclable;gift;gift_message;mobile_theme;shipping_number;total_discounts;total_discounts_tax_incl;total_discounts_tax_excl;total_paid;total_paid_tax_incl;total_paid_tax_excl;total_paid_real;total_products;total_products_wt;total_shipping;total_shipping_tax_incl;total_shipping_tax_excl;carrier_tax_rate;total_wrapping;total_wrapping_tax_incl;total_wrapping_tax_excl;invoice_number;delivery_number;invoice_date;delivery_date;valid;date_add;date_upd;
"2164";"CKSJNZPSS";"1";"1";"13";"1";"1908";"8898";"1";"1986";"1986";"6";"958c7324a84d43d3fed9a6e1051be13e";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"59600.00";"59600.00";"59600.00";"59600.00";"59600.00";"59600.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1968";"1948";"2014-06-16 12:45:47";"2014-06-16 12:45:47";"0";"2014-06-16 12:45:47";"2014-06-17 08:53:29";
"2165";"BRKCQQJAZ";"1";"1";"13";"1";"1909";"8899";"1";"1987";"1987";"5";"1fe2094b7533c29a826d18910cdb9532";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"145500.00";"145500.00";"145500.00";"145500.00";"145500.00";"145500.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1969";"1949";"2014-06-16 13:04:58";"2014-06-26 18:39:43";"1";"2014-06-16 13:04:58";"2014-06-26 18:39:43";
"2166";"BEHZNFLRX";"1";"1";"13";"1";"1911";"8908";"1";"1990";"1990";"5";"1adda3ee283f9f101481c8b222717f6a";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"17500.00";"17500.00";"17500.00";"17500.00";"12500.00";"12500.00";"5000.00";"5000.00";"5000.00";"0.000";"0.00";"0.00";"0.00";"1970";"1950";"2014-06-16 13:52:42";"2014-06-26 12:41:47";"1";"2014-06-16 13:52:42";"2014-06-26 12:41:47";
"2167";"STGAOUNVD";"1";"1";"13";"1";"1912";"8911";"1";"1991";"1991";"5";"8588a18ba7147800885de11441928859";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"27500.00";"27500.00";"27500.00";"27500.00";"26500.00";"26500.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1971";"1951";"2014-06-16 14:10:45";"2014-06-26 18:39:36";"1";"2014-06-16 14:10:44";"2014-06-26 18:39:36";
"2168";"SOKBGCJKE";"1";"1";"13";"1";"1914";"8921";"1";"1994";"1994";"5";"fbabd6e7f9d44421d40b1cd9fe28c9f7";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"41100.00";"41100.00";"41100.00";"41100.00";"40100.00";"40100.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1972";"1952";"2014-06-16 14:42:18";"2014-06-26 18:39:30";"1";"2014-06-16 14:42:18";"2014-06-26 18:39:30";
"2169";"YEQZUEDYQ";"1";"1";"13";"1";"1915";"8924";"1";"1993";"1993";"5";"5636a01169bc39a3900d00c022110108";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"57900.00";"57900.00";"57900.00";"57900.00";"57900.00";"57900.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1973";"1953";"2014-06-16 14:45:59";"2014-06-26 18:39:23";"1";"2014-06-16 14:45:59";"2014-06-26 18:39:23";
"2170";"GBULCQQYR";"1";"1";"13";"1";"1880";"8926";"1";"1996";"1996";"5";"1b5099ebe30453660f5fc40b5afd13c7";"Payu_pse";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"64800.00";"64800.00";"64800.00";"64800.00";"64800.00";"64800.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1974";"1959";"2014-06-16 15:05:23";"2014-06-26 18:39:16";"1";"2014-06-16 15:01:59";"2014-06-26 18:39:16";
"2171";"ODHRPXHEX";"1";"1";"13";"1";"1918";"8927";"1";"1998";"1998";"8";"2b409e515defe27e605cdbb1480dbe02";"Payu_tarjeta_credito";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"147700.00";"147700.00";"147700.00";"0.00";"147700.00";"147700.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"2014-06-16 15:07:35";"2014-06-16 15:07:36";
"2172";"JINGCJUFY";"1";"1";"13";"1";"1917";"8932";"1";"1997";"1997";"5";"369ff11be64b27b984d7614b4d782ed8";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"33300.00";"33300.00";"33300.00";"33300.00";"32300.00";"32300.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1975";"1954";"2014-06-16 15:08:53";"2014-06-26 18:39:10";"1";"2014-06-16 15:08:52";"2014-06-26 18:39:10";
"2173";"HGGYMWTYW";"1";"1";"13";"1";"1918";"8936";"1";"1998";"1998";"8";"2b409e515defe27e605cdbb1480dbe02";"Payu_tarjeta_credito";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"94400.00";"94400.00";"94400.00";"0.00";"94400.00";"94400.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"2014-06-16 15:29:24";"2014-06-16 15:29:40";
"2174";"ABBCKYUEO";"1";"1";"13";"1";"1919";"8935";"1";"1999";"1999";"5";"c0783cac9dce0a710e217abe22f31683";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"22400.00";"22400.00";"22400.00";"22400.00";"21400.00";"21400.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1977";"1955";"2014-06-16 15:35:23";"2014-06-26 18:39:03";"1";"2014-06-16 15:35:23";"2014-06-26 18:39:03";
"2175";"VRUPGFKXR";"1";"1";"13";"1";"1920";"8939";"1";"2001";"2001";"5";"382b419a65900532e51ba34ab431051e";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"48100.00";"48100.00";"48100.00";"48100.00";"47100.00";"47100.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1978";"1956";"2014-06-16 15:46:01";"2014-06-26 18:38:57";"1";"2014-06-16 15:46:00";"2014-06-26 18:38:57";
"2176";"HZURJSFQD";"1";"1";"13";"1";"1921";"8938";"1";"2000";"2000";"8";"c6d1d6f4a68f25fe012da94a9051d1d8";"Payu_pse";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"57400.00";"57400.00";"57400.00";"0.00";"57400.00";"57400.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"2014-06-16 15:50:59";"2014-06-16 16:29:15";
"2177";"RLLMCDNQV";"1";"1";"13";"1";"1643";"8940";"1";"1706";"1706";"5";"fd8cdff00f24337aff4460d196a19d0e";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"3085.00";"3085.00";"3085.00";"58615.00";"58615.00";"58615.00";"58615.00";"61700.00";"61700.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1979";"1957";"2014-06-16 15:54:25";"2014-06-26 18:37:25";"1";"2014-06-16 15:54:14";"2014-06-26 18:37:25";
"2178";"QNYOZIDPY";"1";"1";"13";"1";"1926";"8943";"1";"2006";"2006";"5";"e443b23d5efe29b5f502197a8dadfadd";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"9135.00";"9135.00";"9135.00";"173565.00";"173565.00";"173565.00";"173565.00";"182700.00";"182700.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1980";"1960";"2014-06-16 16:13:48";"2014-06-26 18:37:18";"1";"2014-06-16 16:13:47";"2014-06-26 18:37:18";
"2179";"XNINJDCRI";"1";"1";"13";"1";"1927";"8945";"1";"2007";"2007";"5";"1bf555ca908fa53720e410ca938b03e3";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"68100.00";"68100.00";"68100.00";"68100.00";"68100.00";"68100.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1981";"1961";"2014-06-16 16:19:52";"2014-06-26 18:37:11";"1";"2014-06-16 16:19:51";"2014-06-26 18:37:11";
"2180";"MZOHXHCJQ";"1";"1";"13";"1";"1925";"8947";"1";"2005";"2005";"5";"9e10b2efc5943ca709a8dfd4655cd9f3";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"50800.00";"50800.00";"50800.00";"50800.00";"49800.00";"49800.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1982";"1962";"2014-06-16 16:30:21";"2014-06-26 18:37:05";"1";"2014-06-16 16:30:21";"2014-06-26 18:37:05";
"2181";"TBIRFJZTU";"1";"1";"13";"1";"1929";"8956";"1";"2009";"2009";"5";"5bc14cb982bca644eb06ba8b85a47365";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"13500.00";"13500.00";"13500.00";"13500.00";"12500.00";"12500.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1983";"1963";"2014-06-16 16:38:28";"2014-06-26 12:41:38";"1";"2014-06-16 16:38:27";"2014-06-26 12:41:38";
"2182";"QKJFLLVLV";"1";"1";"13";"1";"1930";"8949";"1";"2011";"2011";"5";"6d44d7ca959f50c08826bb1e391b752f";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"55400.00";"55400.00";"55400.00";"55400.00";"55400.00";"55400.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1984";"1964";"2014-06-16 16:47:05";"2014-06-26 18:36:57";"1";"2014-06-16 16:47:04";"2014-06-26 18:36:57";
"2183";"JJFKHUBOQ";"1";"1";"13";"1";"1931";"8959";"1";"2012";"2012";"6";"0513c897f6e33ef44febc29155cb7d05";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"19900.00";"19900.00";"19900.00";"19900.00";"18900.00";"18900.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1985";"1965";"2014-06-16 17:42:56";"2014-06-17 09:41:16";"0";"2014-06-16 17:42:55";"2014-06-17 16:12:50";
"2184";"OQPACNJNY";"1";"1";"13";"1";"1932";"8961";"1";"2013";"2013";"6";"31235025c1a6e78135fd106b311eec80";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"76800.00";"76800.00";"76800.00";"76800.00";"76800.00";"76800.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1986";"1966";"2014-06-16 17:45:02";"2014-06-16 17:45:02";"0";"2014-06-16 17:45:01";"2014-06-17 08:02:39";
"2185";"NPKHGPRFX";"1";"1";"13";"1";"1875";"8770";"1";"1953";"1953";"8";"c703783d57211e9291628b23306b6b03";"Payu_tarjeta_credito";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"172500.00";"172500.00";"172500.00";"0.00";"172500.00";"172500.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"2014-06-16 18:37:47";"2014-06-16 21:29:02";
"2186";"IPDLFKWXK";"1";"1";"13";"1";"1933";"8968";"1";"2014";"2014";"5";"8b522ce1fc328366f0469a47644b9876";"Payu_pse";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"12700.00";"12700.00";"12700.00";"12700.00";"11700.00";"11700.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1987";"1967";"2014-06-16 19:09:42";"2014-06-26 18:36:51";"1";"2014-06-16 19:05:43";"2014-06-26 18:36:51";
"2187";"TZTDLXJGA";"1";"1";"13";"1";"1934";"8971";"1";"2016";"2016";"5";"c91698ef689d63de8cbc2b702d8ee892";"Payu_tarjeta_credito";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"60300.00";"60300.00";"60300.00";"60300.00";"60300.00";"60300.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1988";"1968";"2014-06-16 19:56:57";"2014-06-26 18:36:44";"1";"2014-06-16 19:56:39";"2014-06-26 18:36:44";
"2188";"MYFHRLGAN";"1";"1";"13";"1";"1936";"8975";"1";"2017";"2017";"5";"dfd8a9cda615952b72cc596b3800c389";"Payu_tarjeta_credito";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"82600.00";"82600.00";"82600.00";"82600.00";"82600.00";"82600.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1989";"1969";"2014-06-16 20:43:15";"2014-06-26 18:36:36";"1";"2014-06-16 20:43:04";"2014-06-26 18:36:36";
"2189";"SWYTCSESV";"1";"1";"13";"1";"1524";"8977";"1";"1581";"1581";"5";"94b44dcbd8f8f8644fbfc3ae47d3ba6c";"Payu_pse";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"60400.00";"60400.00";"60400.00";"60400.00";"60400.00";"60400.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1990";"1970";"2014-06-16 21:59:10";"2014-06-26 18:36:23";"1";"2014-06-16 21:39:44";"2014-06-26 18:36:23";
"2190";"AETFJBOVA";"1";"1";"13";"1";"1939";"8990";"1";"2022";"2022";"5";"36ffe20e90ef97dfcc8da4dff2d46313";"Payu_tarjeta_credito";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"50400.00";"50400.00";"50400.00";"0.00";"50400.00";"50400.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"0";"2061";"0000-00-00 00:00:00";"2014-06-26 18:37:34";"1";"2014-06-16 23:22:08";"2014-06-26 18:37:34";
"2191";"ZXFQTCJTQ";"1";"1";"13";"1";"1941";"8999";"1";"2025";"2025";"5";"84e830b93f682d9569fadb4ed04b7b11";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"86500.00";"86500.00";"86500.00";"86500.00";"86500.00";"86500.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1992";"1971";"2014-06-17 08:18:10";"2014-07-01 23:47:09";"1";"2014-06-17 08:18:10";"2014-07-01 23:47:09";
"2192";"NHCHWUHDD";"1";"1";"13";"1";"1942";"9005";"1";"2026";"2026";"4";"9c8839c1484712927ec4ac249f185f1d";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"159900.00";"159900.00";"159900.00";"159900.00";"159900.00";"159900.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1993";"1972";"2014-06-17 09:16:34";"2014-06-17 13:10:59";"1";"2014-06-17 09:16:34";"2014-06-17 13:11:00";
"2193";"ASBKVKLKN";"1";"1";"13";"1";"1943";"9007";"1";"2027";"2027";"5";"cfa0c480adc1de450c87441f52ed26b2";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"9300.00";"9300.00";"9300.00";"9300.00";"8300.00";"8300.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1994";"1973";"2014-06-17 09:19:47";"2014-07-01 23:49:08";"1";"2014-06-17 09:19:30";"2014-07-01 23:49:08";
"2194";"VHTFMWPFU";"1";"1";"13";"1";"1944";"9008";"1";"2028";"2028";"5";"03785949c461ee30c525d202d3d454be";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"77500.00";"77500.00";"77500.00";"77500.00";"77500.00";"77500.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1995";"1974";"2014-06-17 09:24:49";"2014-07-01 23:54:46";"1";"2014-06-17 09:24:49";"2014-07-01 23:54:46";
"2195";"MVYPYKMYE";"1";"1";"13";"1";"1945";"9009";"1";"2029";"2029";"5";"78a7107bafd50ba863e2c5ccae3cead6";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"16470.00";"16470.00";"16470.00";"312930.00";"312930.00";"312930.00";"312930.00";"329400.00";"329400.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1996";"1975";"2014-06-17 09:37:28";"2014-07-01 23:54:41";"1";"2014-06-17 09:37:27";"2014-07-01 23:54:41";
"2196";"QWVKEJVSL";"1";"1";"13";"1";"1947";"9011";"1";"2030";"2030";"5";"82b472e25453ddf5cede873e36c06cfc";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"208200.00";"208200.00";"208200.00";"208200.00";"208200.00";"208200.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"1997";"1976";"2014-06-17 09:43:20";"2014-07-01 23:54:35";"1";"2014-06-17 09:43:20";"2014-07-01 23:54:35";
"2197";"HEZDUPPTY";"1";"1";"13";"1";"1948";"9012";"1";"2031";"2031";"5";"ccba97b5c83db716f1acaf42856a46a2";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"21800.00";"21800.00";"21800.00";"21800.00";"20800.00";"20800.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1998";"1977";"2014-06-17 09:45:23";"2014-07-01 23:54:28";"1";"2014-06-17 09:45:23";"2014-07-01 23:54:28";
"2198";"ZCWVJXRTQ";"1";"1";"13";"1";"1946";"9013";"1";"2032";"2032";"5";"ad0a65546c1353bac8c7153743023724";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"39600.00";"39600.00";"39600.00";"39600.00";"38600.00";"38600.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"1999";"1978";"2014-06-17 09:48:16";"2014-07-02 13:57:56";"1";"2014-06-17 09:48:16";"2014-07-02 13:57:56";
"2199";"BOYNYOEHM";"1";"1";"13";"1";"1951";"9016";"1";"2034";"2034";"5";"467535bf02e30b11cd1369b585c2106f";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"60500.00";"60500.00";"60500.00";"60500.00";"60500.00";"60500.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"2000";"1979";"2014-06-17 10:02:50";"2014-06-27 13:56:33";"1";"2014-06-17 10:02:50";"2014-06-27 13:56:33";
"2200";"MCIVOCXUV";"1";"1";"13";"1";"1952";"9017";"1";"2035";"2035";"5";"204361bd91d0a1ec062e01133e65dcc6";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"34500.00";"34500.00";"34500.00";"34500.00";"33500.00";"33500.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"2001";"1980";"2014-06-17 10:08:29";"2014-07-01 23:54:19";"1";"2014-06-17 10:08:29";"2014-07-01 23:54:19";
"2201";"UWQCFRRWW";"1";"1";"13";"1";"1949";"9020";"1";"2036";"2036";"5";"c35713936c6900f58f2fbe08e23c98ab";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"59600.00";"59600.00";"59600.00";"59600.00";"59600.00";"59600.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"2002";"1981";"2014-06-17 10:32:34";"2014-07-01 23:54:12";"1";"2014-06-17 10:32:33";"2014-07-01 23:54:12";
"2202";"MFKYNAOKG";"1";"1";"13";"1";"1763";"8801";"1";"1831";"1831";"5";"d7e5e405325d2d2a8e9d1aa3b98c05f0";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"58200.00";"58200.00";"58200.00";"58200.00";"58200.00";"58200.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"2003";"1982";"2014-06-17 10:36:33";"2014-07-01 23:54:06";"1";"2014-06-17 10:36:32";"2014-07-01 23:54:06";
"2203";"JVVEORWPF";"1";"1";"13";"1";"1074";"9021";"1";"1093";"1093";"5";"9ea23a888092683bbc7d3b2319402840";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"20835.00";"20835.00";"20835.00";"395865.00";"395865.00";"395865.00";"395865.00";"416700.00";"416700.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"2004";"1983";"2014-06-17 10:37:18";"2014-07-01 23:53:58";"1";"2014-06-17 10:37:18";"2014-07-01 23:53:58";
"2204";"CIGMKFAST";"1";"1";"13";"1";"1953";"9027";"1";"2037";"2037";"6";"f4c74f0c5990bfa2cfad50fedf091bdd";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"798000.00";"798000.00";"798000.00";"798000.00";"798000.00";"798000.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"2005";"1984";"2014-06-17 11:09:57";"2014-06-17 11:09:57";"0";"2014-06-17 11:09:56";"2014-06-17 17:37:46";
"2205";"YRSLKMHVL";"1";"1";"13";"1";"1954";"9028";"1";"2038";"2038";"6";"8d3936fc656973c4706a675682ffef13";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"78100.00";"78100.00";"78100.00";"78100.00";"78100.00";"78100.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"2006";"1985";"2014-06-17 11:21:33";"2014-06-18 12:47:32";"0";"2014-06-17 11:21:33";"2014-06-19 10:47:32";
"2206";"NIRVJDZUQ";"1";"1";"13";"1";"1955";"9032";"1";"2039";"2039";"5";"962f787f5043877e19062d55ca23909e";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"3300.00";"3300.00";"3300.00";"62700.00";"62700.00";"62700.00";"62700.00";"66000.00";"66000.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"2007";"1986";"2014-06-17 12:01:38";"2014-07-01 23:53:52";"1";"2014-06-17 12:01:37";"2014-07-01 23:53:52";
"2207";"HYAINKUCV";"1";"1";"13";"1";"1956";"9031";"1";"2040";"2040";"6";"46a0529596d7eda1d6a31238dc82c9d7";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"9200.00";"9200.00";"9200.00";"9200.00";"8200.00";"8200.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"2008";"1987";"2014-06-17 12:02:04";"2014-06-18 12:47:13";"0";"2014-06-17 12:02:03";"2014-06-19 10:32:40";
"2208";"XRYEQUNNM";"1";"1";"13";"1";"1027";"9029";"1";"1036";"1036";"8";"e74b534e11f0671f7f7c28a33bc8a5ec";"Payu_tarjeta_credito";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"200400.00";"200400.00";"200400.00";"0.00";"200400.00";"200400.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"2014-06-17 12:24:05";"2014-06-17 13:02:13";
"2209";"VKMGNDUMF";"1";"1";"13";"1";"1957";"9034";"1";"2045";"2045";"5";"530adc3743ad71580015301e83e5c68f";"Payu_tarjeta_credito";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"148500.00";"148500.00";"148500.00";"148500.00";"148500.00";"148500.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"2009";"1990";"2014-06-17 12:41:07";"2014-07-02 04:23:19";"1";"2014-06-17 12:40:50";"2014-07-02 04:23:19";
"2210";"DVVZGWALJ";"1";"1";"13";"1";"1958";"9037";"1";"2046";"2046";"6";"2b3d75b1dcb4dedab4fc991697136ac1";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"57300.00";"57300.00";"57300.00";"57300.00";"57300.00";"57300.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"2010";"1988";"2014-06-17 12:44:34";"2014-06-18 12:46:33";"0";"2014-06-17 12:44:34";"2014-06-19 17:07:14";
"2211";"LELAPCQCZ";"1";"1";"13";"1";"1766";"9035";"1";"1962";"1962";"5";"599b363ca79e8786d8b75003ee366f69";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"3735.00";"3735.00";"3735.00";"70965.00";"70965.00";"70965.00";"70965.00";"74700.00";"74700.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"2011";"1989";"2014-06-17 12:47:23";"2014-07-01 23:53:45";"1";"2014-06-17 12:47:23";"2014-07-01 23:53:45";
"2212";"IVTLCTWHG";"1";"1";"13";"1";"1959";"9043";"1";"2048";"2048";"5";"4861f731bf09f466c2e4be35970d607e";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"28000.00";"28000.00";"28000.00";"28000.00";"27000.00";"27000.00";"1000.00";"1000.00";"1000.00";"0.000";"0.00";"0.00";"0.00";"2012";"1991";"2014-06-17 13:26:41";"2014-07-01 23:53:39";"1";"2014-06-17 13:26:39";"2014-07-01 23:53:39";
"2213";"GJFEUWXKN";"1";"1";"13";"1";"1960";"9044";"1";"2049";"2049";"6";"803ee810c6a03ba8304e70bfb58c6848";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"68556.00";"68556.00";"68556.00";"68556.00";"68556.00";"68556.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"2013";"1992";"2014-06-17 13:32:33";"2014-06-17 13:32:33";"0";"2014-06-17 13:32:32";"2014-06-18 13:29:53";
"2214";"XLRQNCNKP";"1";"1";"13";"1";"1961";"9047";"1";"2051";"2051";"5";"837de9984691bf9d1f143f9f0bf1dc30";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"13650.00";"13650.00";"13650.00";"259350.00";"259350.00";"259350.00";"259350.00";"273000.00";"273000.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"2014";"1993";"2014-06-17 13:43:40";"2014-07-01 23:53:33";"1";"2014-06-17 13:43:40";"2014-07-01 23:53:33";
"2215";"PUIINICUC";"1";"1";"13";"1";"1963";"9048";"1";"2054";"2054";"5";"ad9ac8060452840331ddd6b4a07d4aec";"Payu_baloto";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"114800.00";"114800.00";"114800.00";"114800.00";"114800.00";"114800.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"2020";"1999";"2014-06-17 15:24:12";"2014-07-01 23:53:27";"1";"2014-06-17 13:56:33";"2014-07-01 23:53:27";
