id_order_cart_rule;id_order;id_cart_rule;id_order_invoice;name;value;value_tax_excl;free_shipping;
"1025";"2195";"110670";"1996";"Cupón Televentas";"16470.00";"16470.00";"0";
"1026";"2203";"114555";"2004";"Apoyo Salud";"20835.00";"20835.00";"0";
"1027";"2206";"110670";"2007";"Cupón Televentas";"3300.00";"3300.00";"0";
"1028";"2211";"110670";"2011";"Cupón Televentas";"3735.00";"3735.00";"0";
"1029";"2214";"110670";"2014";"Cupón Televentas";"13650.00";"13650.00";"0";
"1030";"2219";"114801";"2017";"Apoyo Salud";"14535.00";"14535.00";"0";
"1031";"2227";"110670";"2026";"Cupón Televentas";"14010.00";"14010.00";"0";
"1032";"2228";"17086";"2028";"Descuento Empleados Farmalisto";"615.00";"615.00";"0";
"1033";"2229";"110670";"2029";"Cupón Televentas";"1915.00";"1915.00";"0";
"1034";"2241";"117516";"2041";"Apoyo Salud";"20950.00";"20950.00";"0";
"1035";"2248";"114801";"2048";"Apoyo Salud";"18370.00";"18370.00";"0";
"1036";"2251";"110670";"2051";"Cupón Televentas";"5400.00";"5400.00";"0";
"1037";"2252";"112002";"2052";"Apoyo Salud";"13550.00";"13550.00";"0";
"1038";"2270";"110670";"2068";"Cupón Televentas";"10185.00";"10185.00";"0";
"1039";"2271";"111854";"2069";"Apoyo Salud";"3405.00";"3405.00";"0";
"1040";"2272";"110670";"2070";"Cupón Televentas";"7385.00";"7385.00";"0";
"1041";"2288";"17086";"2083";"Descuento Empleados Farmalisto";"2910.00";"2910.00";"0";
"1042";"2302";"114106";"2097";"Apoyo Salud";"26273.40";"26273.40";"0";
"1043";"2312";"114801";"2106";"Apoyo Salud";"11055.00";"11055.00";"0";
"1044";"2315";"17086";"2109";"Descuento Empleados Farmalisto";"510.00";"510.00";"0";
"1045";"2316";"17086";"2110";"Descuento Empleados Farmalisto";"2400.00";"2400.00";"0";
"1046";"2328";"17086";"2122";"Descuento Empleados Farmalisto";"435.00";"435.00";"0";
"1047";"2333";"126294";"2125";"Apoyo Salud";"4010.00";"4010.00";"0";
"1048";"2334";"155764";"2126";"Apoyo Salud";"2340.00";"2340.00";"0";
"1049";"2335";"110670";"2127";"Cupón Televentas";"45000.00";"45000.00";"0";
"1050";"2336";"110670";"2128";"Cupón Televentas";"3575.00";"3575.00";"0";
"1051";"2338";"123952";"2130";"Apoyo Salud";"1145.00";"1145.00";"0";
"1052";"2339";"32781";"2131";"Apoyo Salud";"2300.00";"2300.00";"0";
"1053";"2340";"17086";"2132";"Descuento Empleados Farmalisto";"1790.00";"1790.00";"0";
"1054";"2341";"17086";"2133";"Descuento Empleados Farmalisto";"1830.00";"1830.00";"0";
"1055";"2342";"110670";"2134";"Cupón Televentas";"16960.00";"16960.00";"0";
"1056";"2346";"32781";"2138";"Apoyo Salud";"11540.00";"11540.00";"0";
"1057";"2375";"33181";"2160";"Apoyo Salud";"8175.00";"8175.00";"0";
"1058";"2377";"134747";"2161";"Apoyo Salud";"1390.00";"1390.00";"0";
"1059";"2379";"112439";"2162";"Apoyo Salud";"3535.00";"3535.00";"0";
"1060";"2383";"131001";"2166";"Apoyo Salud";"2920.00";"2920.00";"0";
"1061";"2392";"110670";"2175";"Cupón Televentas";"4950.00";"4950.00";"0";
"1062";"2394";"117077";"2178";"Apoyo Salud";"3840.00";"3840.00";"0";
"1063";"2395";"114801";"2179";"Apoyo Salud";"9370.00";"9370.00";"0";
"1064";"2398";"133991";"2182";"Apoyo Salud";"9210.00";"9210.00";"0";
"1065";"2399";"131001";"2183";"Apoyo Salud";"4855.00";"4855.00";"0";
"1066";"2401";"113321";"2185";"Apoyo Salud";"2850.00";"2850.00";"0";
"1067";"2402";"110670";"2186";"Cupón Televentas";"1360.00";"1360.00";"0";
"1068";"2403";"17086";"2187";"Descuento Empleados Farmalisto";"2295.00";"2295.00";"0";
"1069";"2409";"110670";"2192";"Cupón Televentas";"2300.00";"2300.00";"0";
"1070";"2415";"112439";"2198";"Apoyo Salud";"3750.00";"3750.00";"0";
"1071";"2416";"110670";"2199";"Cupón Televentas";"6195.00";"6195.00";"0";
"1072";"2417";"114801";"2200";"Apoyo Salud";"5025.00";"5025.00";"0";
"1073";"2423";"110670";"2205";"Cupón Televentas";"6200.00";"6200.00";"0";
"1074";"2432";"110670";"2214";"Cupón Televentas";"2300.00";"2300.00";"0";
"1075";"2433";"119424";"2215";"Apoyo Salud";"3173.50";"3173.50";"0";
"1076";"2434";"17086";"2216";"Descuento Empleados Farmalisto";"2660.00";"2660.00";"0";
"1077";"2435";"113321";"2217";"Apoyo Salud";"3575.00";"3575.00";"0";
"1078";"2437";"110670";"2219";"Cupón Televentas";"3530.00";"3530.00";"0";
"1079";"2438";"17086";"2220";"Descuento Empleados Farmalisto";"6585.00";"6585.00";"0";
"1080";"2451";"131001";"2232";"Apoyo Salud";"3240.00";"3240.00";"0";
"1081";"2453";"158758";"2234";"DICIMED";"45010.00";"45010.00";"0";
"1082";"2459";"17086";"2240";"Descuento Empleados Farmalisto";"6430.00";"6430.00";"0";
"1083";"2467";"17086";"2246";"Descuento Empleados Farmalisto";"910.00";"910.00";"0";
"1084";"2468";"117077";"2247";"Apoyo Salud";"3840.00";"3840.00";"0";
"1085";"2470";"114801";"2249";"Apoyo Salud";"4245.00";"4245.00";"0";
"1086";"2473";"110670";"2251";"Cupón Televentas";"1280.00";"1280.00";"0";
"1087";"2474";"110670";"2252";"Cupón Televentas";"780.00";"780.00";"0";
"1088";"2475";"110670";"2253";"Cupón Televentas";"4855.00";"4855.00";"0";
"1089";"2476";"118423";"2254";"Apoyo Salud";"10350.00";"10350.00";"0";
"1090";"2477";"158761";"2255";"Descuento Vacaciones";"10350.00";"10350.00";"0";
"1091";"2478";"114801";"2256";"Apoyo Salud";"10185.00";"10185.00";"0";
"1092";"2480";"113595";"2258";"Apoyo Salud";"4260.00";"4260.00";"0";
"1093";"2481";"114555";"2259";"Apoyo Salud";"18140.00";"18140.00";"0";
"1094";"2486";"114555";"2263";"Apoyo Salud";"16475.00";"16475.00";"0";
"1095";"2487";"33380";"2264";"Apoyo Salud";"11180.00";"11180.00";"0";
"1096";"2488";"114801";"2265";"Apoyo Salud";"13595.00";"13595.00";"0";
"1097";"2495";"110670";"2271";"Cupón Televentas";"3000.00";"3000.00";"0";
"1098";"2496";"114801";"2272";"Apoyo Salud";"4685.00";"4685.00";"0";
"1099";"2497";"158761";"2273";"Descuento Vacaciones";"14850.00";"14850.00";"0";
"1100";"2503";"117793";"2276";"Apoyo Salud";"3640.00";"3640.00";"0";
"1101";"2508";"123507";"2281";"Apoyo Salud";"3575.00";"3575.00";"0";
"1102";"2509";"114801";"2282";"Apoyo Salud";"5025.00";"5025.00";"0";
"1103";"2510";"17086";"2283";"Descuento Empleados Farmalisto";"430.00";"430.00";"0";
"1104";"2511";"112439";"2284";"Apoyo Salud";"1625.00";"1625.00";"0";
"1105";"2512";"17086";"2285";"Descuento Empleados Farmalisto";"430.00";"430.00";"0";
"1106";"2514";"17086";"2287";"Descuento Empleados Farmalisto";"430.00";"430.00";"0";
"1107";"2515";"112439";"2288";"Apoyo Salud";"1965.00";"1965.00";"0";
"1108";"2517";"123952";"2290";"Apoyo Salud";"1145.00";"1145.00";"0";
"1109";"2518";"28580";"2291";"Apoyo Salud";"4110.00";"4110.00";"0";
"1110";"2522";"110670";"2295";"Cupón Televentas";"13800.00";"13800.00";"0";
"1111";"2528";"110876";"2299";"Apoyo Salud";"4985.00";"4985.00";"0";
"1112";"2577";"17086";"2338";"Descuento Empleados Farmalisto";"280.00";"280.00";"0";
"1113";"2579";"17086";"2341";"Descuento Empleados Farmalisto";"1745.00";"1745.00";"0";
"1114";"2581";"114801";"2343";"Apoyo Salud";"6870.00";"6870.00";"0";
"1115";"2585";"131820";"2347";"Apoyo Salud";"7385.00";"7385.00";"0";
"1116";"2588";"114801";"2349";"Apoyo Salud";"4910.00";"4910.00";"0";
"1117";"2589";"17086";"2350";"Descuento Empleados Farmalisto";"3550.00";"3550.00";"0";
"1118";"2594";"110802";"2355";"Apoyo Salud";"8920.00";"8920.00";"0";
"1119";"2595";"123952";"2356";"Apoyo Salud";"3435.00";"3435.00";"0";
"1120";"2599";"110670";"2360";"Cupón Televentas";"5770.00";"5770.00";"0";
"1121";"2600";"114801";"2361";"Apoyo Salud";"11215.00";"11215.00";"0";
"1122";"2606";"17086";"2365";"Descuento Empleados Farmalisto";"732.50";"732.50";"0";
"1123";"2616";"110670";"2375";"Cupón Televentas";"4690.00";"4690.00";"0";
"1124";"2617";"17086";"2376";"Descuento Empleados Farmalisto";"3725.00";"3725.00";"0";
"1125";"2619";"17086";"2378";"Descuento Empleados Farmalisto";"7155.00";"7155.00";"0";
"1126";"2625";"113062";"2382";"Apoyo Salud";"740.00";"740.00";"0";
"1127";"2626";"112803";"2383";"Apoyo Salud";"6815.00";"6815.00";"0";
"1128";"2628";"110880";"2385";"Apoyo Salud";"1350.00";"1350.00";"0";
"1129";"2630";"112727";"2387";"Apoyo Salud";"2335.00";"2335.00";"0";
"1130";"2631";"110759";"2388";"Apoyo Salud";"8810.00";"8810.00";"0";
"1131";"2634";"112439";"2391";"Apoyo Salud";"7170.00";"7170.00";"0";
"1132";"2636";"110670";"2394";"Cupón Televentas";"4425.00";"4425.00";"0";
"1133";"2639";"123952";"2397";"Apoyo Salud";"1145.00";"1145.00";"0";
"1134";"2641";"112439";"2399";"Apoyo Salud";"4250.00";"4250.00";"0";
"1135";"2642";"17086";"2400";"Descuento Empleados Farmalisto";"2210.00";"2210.00";"0";
"1136";"2643";"17086";"2401";"Descuento Empleados Farmalisto";"2210.00";"2210.00";"0";
"1137";"2644";"158761";"2402";"Descuento Vacaciones";"12610.00";"12610.00";"0";
"1138";"2646";"158761";"2404";"Descuento Vacaciones";"11030.00";"11030.00";"0";
